"","Date.Time..GMT.07.00","DO_mgL","Temp_C","datetime","Site","date"
"1","5/12/2023 13:00",10.81,13.58,2023-05-12 13:00:00,"Hood_Head",2023-05-12
"2","5/12/2023 13:30",15.39,10.96,2023-05-12 13:30:00,"Hood_Head",2023-05-12
"3","5/12/2023 14:00",15.92,10.88,2023-05-12 14:00:00,"Hood_Head",2023-05-12
"4","5/12/2023 14:30",15.58,10.94,2023-05-12 14:30:00,"Hood_Head",2023-05-12
"5","5/12/2023 15:00",16.25,11.34,2023-05-12 15:00:00,"Hood_Head",2023-05-12
"6","5/12/2023 15:30",16,11.2,2023-05-12 15:30:00,"Hood_Head",2023-05-12
"7","5/12/2023 16:00",16.59,11.46,2023-05-12 16:00:00,"Hood_Head",2023-05-12
"8","5/12/2023 16:30",16.47,11.36,2023-05-12 16:30:00,"Hood_Head",2023-05-12
"9","5/12/2023 17:00",16.66,11.38,2023-05-12 17:00:00,"Hood_Head",2023-05-12
"10","5/12/2023 17:30",16.38,11.36,2023-05-12 17:30:00,"Hood_Head",2023-05-12
"11","5/12/2023 18:00",16.42,11.22,2023-05-12 18:00:00,"Hood_Head",2023-05-12
"12","5/12/2023 18:30",16.46,11.04,2023-05-12 18:30:00,"Hood_Head",2023-05-12
"13","5/12/2023 19:00",16.82,11.06,2023-05-12 19:00:00,"Hood_Head",2023-05-12
"14","5/12/2023 19:30",16.02,11.02,2023-05-12 19:30:00,"Hood_Head",2023-05-12
"15","5/12/2023 20:00",13.52,10.4,2023-05-12 20:00:00,"Hood_Head",2023-05-12
"16","5/12/2023 20:30",14.94,10.56,2023-05-12 20:30:00,"Hood_Head",2023-05-12
"17","5/12/2023 21:00",15.68,10.9,2023-05-12 21:00:00,"Hood_Head",2023-05-12
"18","5/12/2023 21:30",14.7,10.68,2023-05-12 21:30:00,"Hood_Head",2023-05-12
"19","5/12/2023 22:00",14.54,10.58,2023-05-12 22:00:00,"Hood_Head",2023-05-12
"20","5/12/2023 22:30",14.73,10.66,2023-05-12 22:30:00,"Hood_Head",2023-05-12
"21","5/12/2023 23:00",14.54,10.68,2023-05-12 23:00:00,"Hood_Head",2023-05-12
"22","5/12/2023 23:30",14.33,10.64,2023-05-12 23:30:00,"Hood_Head",2023-05-12
"23","5/13/2023 0:00",14.08,10.52,2023-05-13,"Hood_Head",2023-05-13
"24","5/13/2023 0:30",14.08,10.5,2023-05-13 00:30:00,"Hood_Head",2023-05-13
"25","5/13/2023 1:00",12.43,10.24,2023-05-13 01:00:00,"Hood_Head",2023-05-13
"26","5/13/2023 1:30",12.82,10.04,2023-05-13 01:30:00,"Hood_Head",2023-05-13
"27","5/13/2023 2:00",13.52,10.26,2023-05-13 02:00:00,"Hood_Head",2023-05-13
"28","5/13/2023 2:30",13.77,10.26,2023-05-13 02:30:00,"Hood_Head",2023-05-13
"29","5/13/2023 3:00",14.3,10.4,2023-05-13 03:00:00,"Hood_Head",2023-05-13
"30","5/13/2023 3:30",14.13,10.38,2023-05-13 03:30:00,"Hood_Head",2023-05-13
"31","5/13/2023 4:00",14.13,10.38,2023-05-13 04:00:00,"Hood_Head",2023-05-13
"32","5/13/2023 4:30",14.19,10.46,2023-05-13 04:30:00,"Hood_Head",2023-05-13
"33","5/13/2023 5:00",14.65,10.56,2023-05-13 05:00:00,"Hood_Head",2023-05-13
"34","5/13/2023 5:30",13.8,10.38,2023-05-13 05:30:00,"Hood_Head",2023-05-13
"35","5/13/2023 6:00",13.68,10.3,2023-05-13 06:00:00,"Hood_Head",2023-05-13
"36","5/13/2023 6:30",13.73,10.34,2023-05-13 06:30:00,"Hood_Head",2023-05-13
"37","5/13/2023 7:00",13.88,10.34,2023-05-13 07:00:00,"Hood_Head",2023-05-13
"38","5/13/2023 7:30",14.05,10.36,2023-05-13 07:30:00,"Hood_Head",2023-05-13
"39","5/13/2023 8:00",14.17,10.34,2023-05-13 08:00:00,"Hood_Head",2023-05-13
"40","5/13/2023 8:30",13.99,10.36,2023-05-13 08:30:00,"Hood_Head",2023-05-13
"41","5/13/2023 9:00",13.33,10.14,2023-05-13 09:00:00,"Hood_Head",2023-05-13
"42","5/13/2023 9:30",13.47,10.16,2023-05-13 09:30:00,"Hood_Head",2023-05-13
"43","5/13/2023 10:00",14.25,10.38,2023-05-13 10:00:00,"Hood_Head",2023-05-13
"44","5/13/2023 10:30",14.45,10.42,2023-05-13 10:30:00,"Hood_Head",2023-05-13
"45","5/13/2023 11:00",16.2,10.88,2023-05-13 11:00:00,"Hood_Head",2023-05-13
"46","5/13/2023 11:30",16.46,11.22,2023-05-13 11:30:00,"Hood_Head",2023-05-13
"47","5/13/2023 12:00",16.42,11.26,2023-05-13 12:00:00,"Hood_Head",2023-05-13
"48","5/13/2023 12:30",16.56,11.28,2023-05-13 12:30:00,"Hood_Head",2023-05-13
"49","5/13/2023 13:00",16.14,11.22,2023-05-13 13:00:00,"Hood_Head",2023-05-13
"50","5/13/2023 13:30",16.55,11.26,2023-05-13 13:30:00,"Hood_Head",2023-05-13
"51","5/13/2023 14:00",16.73,11.36,2023-05-13 14:00:00,"Hood_Head",2023-05-13
"52","5/13/2023 14:30",16.97,11.32,2023-05-13 14:30:00,"Hood_Head",2023-05-13
"53","5/13/2023 15:00",17.01,11.44,2023-05-13 15:00:00,"Hood_Head",2023-05-13
"54","5/13/2023 15:30",17.17,11.58,2023-05-13 15:30:00,"Hood_Head",2023-05-13
"55","5/13/2023 16:00",17.92,11.8,2023-05-13 16:00:00,"Hood_Head",2023-05-13
"56","5/13/2023 16:30",17.56,12,2023-05-13 16:30:00,"Hood_Head",2023-05-13
"57","5/13/2023 17:00",16.15,11.72,2023-05-13 17:00:00,"Hood_Head",2023-05-13
"58","5/13/2023 17:30",16.35,11.3,2023-05-13 17:30:00,"Hood_Head",2023-05-13
"59","5/13/2023 18:00",16.43,11.52,2023-05-13 18:00:00,"Hood_Head",2023-05-13
"60","5/13/2023 18:30",16.57,11.38,2023-05-13 18:30:00,"Hood_Head",2023-05-13
"61","5/13/2023 19:00",15.83,11.04,2023-05-13 19:00:00,"Hood_Head",2023-05-13
"62","5/13/2023 19:30",14.37,10.6,2023-05-13 19:30:00,"Hood_Head",2023-05-13
"63","5/13/2023 20:00",14.05,10.36,2023-05-13 20:00:00,"Hood_Head",2023-05-13
"64","5/13/2023 20:30",13.37,10.48,2023-05-13 20:30:00,"Hood_Head",2023-05-13
"65","5/13/2023 21:00",15.25,10.5,2023-05-13 21:00:00,"Hood_Head",2023-05-13
"66","5/13/2023 21:30",14.62,10.76,2023-05-13 21:30:00,"Hood_Head",2023-05-13
"67","5/13/2023 22:00",14.36,10.72,2023-05-13 22:00:00,"Hood_Head",2023-05-13
"68","5/13/2023 22:30",13.47,10.44,2023-05-13 22:30:00,"Hood_Head",2023-05-13
"69","5/13/2023 23:00",14.23,10.52,2023-05-13 23:00:00,"Hood_Head",2023-05-13
"70","5/13/2023 23:30",14.11,10.62,2023-05-13 23:30:00,"Hood_Head",2023-05-13
"71","5/14/2023 0:00",14.13,10.68,2023-05-14,"Hood_Head",2023-05-14
"72","5/14/2023 0:30",13.74,10.52,2023-05-14 00:30:00,"Hood_Head",2023-05-14
"73","5/14/2023 1:00",13.6,10.36,2023-05-14 01:00:00,"Hood_Head",2023-05-14
"74","5/14/2023 1:30",12.37,10.12,2023-05-14 01:30:00,"Hood_Head",2023-05-14
"75","5/14/2023 2:00",12.91,10.3,2023-05-14 02:00:00,"Hood_Head",2023-05-14
"76","5/14/2023 2:30",13.12,10.18,2023-05-14 02:30:00,"Hood_Head",2023-05-14
"77","5/14/2023 3:00",13.69,10.26,2023-05-14 03:00:00,"Hood_Head",2023-05-14
"78","5/14/2023 3:30",13.89,10.34,2023-05-14 03:30:00,"Hood_Head",2023-05-14
"79","5/14/2023 4:00",13.55,10.42,2023-05-14 04:00:00,"Hood_Head",2023-05-14
"80","5/14/2023 4:30",14.22,10.52,2023-05-14 04:30:00,"Hood_Head",2023-05-14
"81","5/14/2023 5:00",14.6,10.72,2023-05-14 05:00:00,"Hood_Head",2023-05-14
"82","5/14/2023 5:30",14.84,10.68,2023-05-14 05:30:00,"Hood_Head",2023-05-14
"83","5/14/2023 6:00",14.73,10.7,2023-05-14 06:00:00,"Hood_Head",2023-05-14
"84","5/14/2023 6:30",14.72,10.72,2023-05-14 06:30:00,"Hood_Head",2023-05-14
"85","5/14/2023 7:00",14.95,10.74,2023-05-14 07:00:00,"Hood_Head",2023-05-14
"86","5/14/2023 7:30",14.77,10.68,2023-05-14 07:30:00,"Hood_Head",2023-05-14
"87","5/14/2023 8:00",15.01,10.7,2023-05-14 08:00:00,"Hood_Head",2023-05-14
"88","5/14/2023 8:30",14.61,10.66,2023-05-14 08:30:00,"Hood_Head",2023-05-14
"89","5/14/2023 9:00",14.05,10.6,2023-05-14 09:00:00,"Hood_Head",2023-05-14
"90","5/14/2023 9:30",14.12,10.44,2023-05-14 09:30:00,"Hood_Head",2023-05-14
"91","5/14/2023 10:00",13.48,10.34,2023-05-14 10:00:00,"Hood_Head",2023-05-14
"92","5/14/2023 10:30",13.31,10.38,2023-05-14 10:30:00,"Hood_Head",2023-05-14
"93","5/14/2023 11:00",15.05,10.66,2023-05-14 11:00:00,"Hood_Head",2023-05-14
"94","5/14/2023 11:30",15.63,11.02,2023-05-14 11:30:00,"Hood_Head",2023-05-14
"95","5/14/2023 12:00",15.87,11.06,2023-05-14 12:00:00,"Hood_Head",2023-05-14
"96","5/14/2023 12:30",16.11,11.2,2023-05-14 12:30:00,"Hood_Head",2023-05-14
"97","5/14/2023 13:00",16.44,11.42,2023-05-14 13:00:00,"Hood_Head",2023-05-14
"98","5/14/2023 13:30",16.63,11.5,2023-05-14 13:30:00,"Hood_Head",2023-05-14
"99","5/14/2023 14:00",16.05,11.54,2023-05-14 14:00:00,"Hood_Head",2023-05-14
"100","5/14/2023 14:30",16.14,11.4,2023-05-14 14:30:00,"Hood_Head",2023-05-14
"101","5/14/2023 15:00",16.73,11.94,2023-05-14 15:00:00,"Hood_Head",2023-05-14
"102","5/14/2023 15:30",17.29,11.9,2023-05-14 15:30:00,"Hood_Head",2023-05-14
"103","5/14/2023 16:00",17.83,12.48,2023-05-14 16:00:00,"Hood_Head",2023-05-14
"104","5/14/2023 16:30",18.33,12.42,2023-05-14 16:30:00,"Hood_Head",2023-05-14
"105","5/14/2023 17:00",18.34,12.44,2023-05-14 17:00:00,"Hood_Head",2023-05-14
"106","5/14/2023 17:30",18.56,12.38,2023-05-14 17:30:00,"Hood_Head",2023-05-14
"107","5/14/2023 18:00",18.6,12.32,2023-05-14 18:00:00,"Hood_Head",2023-05-14
"108","5/14/2023 18:30",18.71,12.24,2023-05-14 18:30:00,"Hood_Head",2023-05-14
"109","5/14/2023 19:00",17.89,12.2,2023-05-14 19:00:00,"Hood_Head",2023-05-14
"110","5/14/2023 19:30",17.65,12.26,2023-05-14 19:30:00,"Hood_Head",2023-05-14
"111","5/14/2023 20:00",17.76,12.04,2023-05-14 20:00:00,"Hood_Head",2023-05-14
"112","5/14/2023 20:30",14.25,10.96,2023-05-14 20:30:00,"Hood_Head",2023-05-14
"113","5/14/2023 21:00",16.64,11.2,2023-05-14 21:00:00,"Hood_Head",2023-05-14
"114","5/14/2023 21:30",15.35,11.12,2023-05-14 21:30:00,"Hood_Head",2023-05-14
"115","5/14/2023 22:00",13.64,10.64,2023-05-14 22:00:00,"Hood_Head",2023-05-14
"116","5/14/2023 22:30",16.45,11.18,2023-05-14 22:30:00,"Hood_Head",2023-05-14
"117","5/14/2023 23:00",14.8,11.16,2023-05-14 23:00:00,"Hood_Head",2023-05-14
"118","5/14/2023 23:30",16.09,11.52,2023-05-14 23:30:00,"Hood_Head",2023-05-14
"119","5/15/2023 0:00",13.53,10.64,2023-05-15,"Hood_Head",2023-05-15
"120","5/15/2023 0:30",13.23,10.36,2023-05-15 00:30:00,"Hood_Head",2023-05-15
"121","5/15/2023 1:00",13.53,10.48,2023-05-15 01:00:00,"Hood_Head",2023-05-15
"122","5/15/2023 1:30",13.48,10.4,2023-05-15 01:30:00,"Hood_Head",2023-05-15
"123","5/15/2023 2:00",12.64,10.24,2023-05-15 02:00:00,"Hood_Head",2023-05-15
"124","5/15/2023 2:30",14.47,10.78,2023-05-15 02:30:00,"Hood_Head",2023-05-15
"125","5/15/2023 3:00",13.33,10.32,2023-05-15 03:00:00,"Hood_Head",2023-05-15
"126","5/15/2023 3:30",12.72,10.16,2023-05-15 03:30:00,"Hood_Head",2023-05-15
"127","5/15/2023 4:00",13.51,10.26,2023-05-15 04:00:00,"Hood_Head",2023-05-15
"128","5/15/2023 4:30",13.47,10.38,2023-05-15 04:30:00,"Hood_Head",2023-05-15
"129","5/15/2023 5:00",13.64,10.38,2023-05-15 05:00:00,"Hood_Head",2023-05-15
"130","5/15/2023 5:30",13.5,10.42,2023-05-15 05:30:00,"Hood_Head",2023-05-15
"131","5/15/2023 6:00",15.06,10.88,2023-05-15 06:00:00,"Hood_Head",2023-05-15
"132","5/15/2023 6:30",14.49,10.8,2023-05-15 06:30:00,"Hood_Head",2023-05-15
"133","5/15/2023 7:00",14.78,10.84,2023-05-15 07:00:00,"Hood_Head",2023-05-15
"134","5/15/2023 7:30",14.34,10.84,2023-05-15 07:30:00,"Hood_Head",2023-05-15
"135","5/15/2023 8:00",14.18,10.7,2023-05-15 08:00:00,"Hood_Head",2023-05-15
"136","5/15/2023 8:30",13.77,10.66,2023-05-15 08:30:00,"Hood_Head",2023-05-15
"137","5/15/2023 9:00",14.04,10.66,2023-05-15 09:00:00,"Hood_Head",2023-05-15
"138","5/15/2023 9:30",14.5,10.78,2023-05-15 09:30:00,"Hood_Head",2023-05-15
"139","5/15/2023 10:00",15.14,10.96,2023-05-15 10:00:00,"Hood_Head",2023-05-15
"140","5/15/2023 10:30",15.01,10.94,2023-05-15 10:30:00,"Hood_Head",2023-05-15
"141","5/15/2023 11:00",14.93,11.02,2023-05-15 11:00:00,"Hood_Head",2023-05-15
"142","5/15/2023 11:30",15.05,11,2023-05-15 11:30:00,"Hood_Head",2023-05-15
"143","5/15/2023 12:00",14.58,10.76,2023-05-15 12:00:00,"Hood_Head",2023-05-15
"144","5/15/2023 12:30",14.38,10.84,2023-05-15 12:30:00,"Hood_Head",2023-05-15
"145","5/15/2023 13:00",14.68,11.02,2023-05-15 13:00:00,"Hood_Head",2023-05-15
"146","5/15/2023 13:30",15.59,10.96,2023-05-15 13:30:00,"Hood_Head",2023-05-15
"147","5/15/2023 14:00",14.16,10.66,2023-05-15 14:00:00,"Hood_Head",2023-05-15
"148","5/15/2023 14:30",14.5,10.44,2023-05-15 14:30:00,"Hood_Head",2023-05-15
"149","5/15/2023 15:00",14.85,10.92,2023-05-15 15:00:00,"Hood_Head",2023-05-15
"150","5/15/2023 15:30",16.04,11.54,2023-05-15 15:30:00,"Hood_Head",2023-05-15
"151","5/15/2023 16:00",17.83,12.12,2023-05-15 16:00:00,"Hood_Head",2023-05-15
"152","5/15/2023 16:30",15.74,11.96,2023-05-15 16:30:00,"Hood_Head",2023-05-15
"153","5/15/2023 17:00",15.7,11.6,2023-05-15 17:00:00,"Hood_Head",2023-05-15
"154","5/15/2023 17:30",16.88,12.06,2023-05-15 17:30:00,"Hood_Head",2023-05-15
"155","5/15/2023 18:00",17.01,12.58,2023-05-15 18:00:00,"Hood_Head",2023-05-15
"156","5/15/2023 18:30",18.09,12.56,2023-05-15 18:30:00,"Hood_Head",2023-05-15
"157","5/15/2023 19:00",17.11,12.16,2023-05-15 19:00:00,"Hood_Head",2023-05-15
"158","5/15/2023 19:30",17.03,11.84,2023-05-15 19:30:00,"Hood_Head",2023-05-15
"159","5/15/2023 20:00",17.07,11.78,2023-05-15 20:00:00,"Hood_Head",2023-05-15
"160","5/15/2023 20:30",16.89,11.72,2023-05-15 20:30:00,"Hood_Head",2023-05-15
"161","5/15/2023 21:00",17.17,11.82,2023-05-15 21:00:00,"Hood_Head",2023-05-15
"162","5/15/2023 21:30",17.18,11.92,2023-05-15 21:30:00,"Hood_Head",2023-05-15
"163","5/15/2023 22:00",16.84,11.78,2023-05-15 22:00:00,"Hood_Head",2023-05-15
"164","5/15/2023 22:30",17.06,11.88,2023-05-15 22:30:00,"Hood_Head",2023-05-15
"165","5/15/2023 23:00",16.85,11.7,2023-05-15 23:00:00,"Hood_Head",2023-05-15
"166","5/15/2023 23:30",17.28,11.92,2023-05-15 23:30:00,"Hood_Head",2023-05-15
"167","5/16/2023 0:00",16.89,11.88,2023-05-16,"Hood_Head",2023-05-16
"168","5/16/2023 0:30",16.34,11.48,2023-05-16 00:30:00,"Hood_Head",2023-05-16
"169","5/16/2023 1:00",16.21,11.6,2023-05-16 01:00:00,"Hood_Head",2023-05-16
"170","5/16/2023 1:30",15.93,11.6,2023-05-16 01:30:00,"Hood_Head",2023-05-16
"171","5/16/2023 2:00",15.11,11.2,2023-05-16 02:00:00,"Hood_Head",2023-05-16
"172","5/16/2023 2:30",14.7,11.26,2023-05-16 02:30:00,"Hood_Head",2023-05-16
"173","5/16/2023 3:00",14.83,11.1,2023-05-16 03:00:00,"Hood_Head",2023-05-16
"174","5/16/2023 3:30",14.45,10.98,2023-05-16 03:30:00,"Hood_Head",2023-05-16
"175","5/16/2023 4:00",13.4,10.66,2023-05-16 04:00:00,"Hood_Head",2023-05-16
"176","5/16/2023 4:30",13.47,10.62,2023-05-16 04:30:00,"Hood_Head",2023-05-16
"177","5/16/2023 5:00",13.72,10.64,2023-05-16 05:00:00,"Hood_Head",2023-05-16
"178","5/16/2023 5:30",12.78,10.3,2023-05-16 05:30:00,"Hood_Head",2023-05-16
"179","5/16/2023 6:00",12.37,10.1,2023-05-16 06:00:00,"Hood_Head",2023-05-16
"180","5/16/2023 6:30",12.95,10.52,2023-05-16 06:30:00,"Hood_Head",2023-05-16
"181","5/16/2023 7:00",14.59,11.22,2023-05-16 07:00:00,"Hood_Head",2023-05-16
"182","5/16/2023 7:30",15.36,11.88,2023-05-16 07:30:00,"Hood_Head",2023-05-16
"183","5/16/2023 8:00",15.69,11.92,2023-05-16 08:00:00,"Hood_Head",2023-05-16
"184","5/16/2023 8:30",15.34,12.22,2023-05-16 08:30:00,"Hood_Head",2023-05-16
"185","5/16/2023 9:00",15.26,12.22,2023-05-16 09:00:00,"Hood_Head",2023-05-16
"186","5/16/2023 9:30",15.33,12.56,2023-05-16 09:30:00,"Hood_Head",2023-05-16
"187","5/16/2023 10:00",15.4,12.82,2023-05-16 10:00:00,"Hood_Head",2023-05-16
"188","5/16/2023 10:30",15.36,12.9,2023-05-16 10:30:00,"Hood_Head",2023-05-16
"189","5/16/2023 11:00",15.24,11.84,2023-05-16 11:00:00,"Hood_Head",2023-05-16
"190","5/16/2023 11:30",15.39,11.58,2023-05-16 11:30:00,"Hood_Head",2023-05-16
"191","5/16/2023 12:00",15.17,11.88,2023-05-16 12:00:00,"Hood_Head",2023-05-16
"192","5/16/2023 12:30",16.11,12.18,2023-05-16 12:30:00,"Hood_Head",2023-05-16
"193","5/16/2023 13:00",16.37,12.56,2023-05-16 13:00:00,"Hood_Head",2023-05-16
"194","5/16/2023 13:30",15.15,11.7,2023-05-16 13:30:00,"Hood_Head",2023-05-16
"195","5/16/2023 14:00",16.97,12.04,2023-05-16 14:00:00,"Hood_Head",2023-05-16
"196","5/16/2023 14:30",16.88,13.16,2023-05-16 14:30:00,"Hood_Head",2023-05-16
"197","5/16/2023 15:00",16.8,12.34,2023-05-16 15:00:00,"Hood_Head",2023-05-16
"198","5/16/2023 15:30",16.48,12.14,2023-05-16 15:30:00,"Hood_Head",2023-05-16
"199","5/16/2023 16:00",15.64,11.86,2023-05-16 16:00:00,"Hood_Head",2023-05-16
"200","5/16/2023 16:30",16.79,12.5,2023-05-16 16:30:00,"Hood_Head",2023-05-16
"201","5/16/2023 17:00",15.93,12.54,2023-05-16 17:00:00,"Hood_Head",2023-05-16
"202","5/16/2023 17:30",16.21,12.38,2023-05-16 17:30:00,"Hood_Head",2023-05-16
"203","5/16/2023 18:00",16.09,12.28,2023-05-16 18:00:00,"Hood_Head",2023-05-16
"204","5/16/2023 18:30",15.72,12.12,2023-05-16 18:30:00,"Hood_Head",2023-05-16
"205","5/16/2023 19:00",15.16,11.78,2023-05-16 19:00:00,"Hood_Head",2023-05-16
"206","5/16/2023 19:30",15.09,11.76,2023-05-16 19:30:00,"Hood_Head",2023-05-16
"207","5/16/2023 20:00",16.05,12.68,2023-05-16 20:00:00,"Hood_Head",2023-05-16
"208","5/16/2023 20:30",16.51,13.12,2023-05-16 20:30:00,"Hood_Head",2023-05-16
"209","5/16/2023 21:00",16.55,13.5,2023-05-16 21:00:00,"Hood_Head",2023-05-16
"210","5/16/2023 21:30",16.35,13.08,2023-05-16 21:30:00,"Hood_Head",2023-05-16
"211","5/16/2023 22:00",16.3,13.34,2023-05-16 22:00:00,"Hood_Head",2023-05-16
"212","5/16/2023 22:30",16.59,13.5,2023-05-16 22:30:00,"Hood_Head",2023-05-16
"213","5/16/2023 23:00",16.58,13.6,2023-05-16 23:00:00,"Hood_Head",2023-05-16
"214","5/16/2023 23:30",16.02,13.34,2023-05-16 23:30:00,"Hood_Head",2023-05-16
"215","5/17/2023 0:00",16.45,13.54,2023-05-17,"Hood_Head",2023-05-17
"216","5/17/2023 0:30",16.27,13.5,2023-05-17 00:30:00,"Hood_Head",2023-05-17
"217","5/17/2023 1:00",15.46,13.14,2023-05-17 01:00:00,"Hood_Head",2023-05-17
"218","5/17/2023 1:30",16.07,13.12,2023-05-17 01:30:00,"Hood_Head",2023-05-17
"219","5/17/2023 2:00",16.11,13.26,2023-05-17 02:00:00,"Hood_Head",2023-05-17
"220","5/17/2023 2:30",14.85,12.38,2023-05-17 02:30:00,"Hood_Head",2023-05-17
"221","5/17/2023 3:00",14.91,12.22,2023-05-17 03:00:00,"Hood_Head",2023-05-17
"222","5/17/2023 3:30",14.87,12.2,2023-05-17 03:30:00,"Hood_Head",2023-05-17
"223","5/17/2023 4:00",14.49,12.14,2023-05-17 04:00:00,"Hood_Head",2023-05-17
"224","5/17/2023 4:30",14.54,12.16,2023-05-17 04:30:00,"Hood_Head",2023-05-17
"225","5/17/2023 5:00",14.24,11.86,2023-05-17 05:00:00,"Hood_Head",2023-05-17
"226","5/17/2023 5:30",13.8,11.64,2023-05-17 05:30:00,"Hood_Head",2023-05-17
"227","5/17/2023 6:00",13.37,11.12,2023-05-17 06:00:00,"Hood_Head",2023-05-17
"228","5/17/2023 6:30",14.61,12.04,2023-05-17 06:30:00,"Hood_Head",2023-05-17
"229","5/17/2023 7:00",14.18,11.94,2023-05-17 07:00:00,"Hood_Head",2023-05-17
"230","5/17/2023 7:30",14.63,12.12,2023-05-17 07:30:00,"Hood_Head",2023-05-17
"231","5/17/2023 8:00",15.02,13.4,2023-05-17 08:00:00,"Hood_Head",2023-05-17
"232","5/17/2023 8:30",14.99,13.3,2023-05-17 08:30:00,"Hood_Head",2023-05-17
"233","5/17/2023 9:00",14.77,13.16,2023-05-17 09:00:00,"Hood_Head",2023-05-17
"234","5/17/2023 9:30",15.02,13.28,2023-05-17 09:30:00,"Hood_Head",2023-05-17
"235","5/17/2023 10:00",14.78,13.58,2023-05-17 10:00:00,"Hood_Head",2023-05-17
"236","5/17/2023 10:30",15.06,13.54,2023-05-17 10:30:00,"Hood_Head",2023-05-17
"237","5/17/2023 11:00",15.31,13.6,2023-05-17 11:00:00,"Hood_Head",2023-05-17
"238","5/17/2023 11:30",14.92,12.92,2023-05-17 11:30:00,"Hood_Head",2023-05-17
"239","5/17/2023 12:00",14.79,12.68,2023-05-17 12:00:00,"Hood_Head",2023-05-17
"240","5/17/2023 12:30",14.81,12.56,2023-05-17 12:30:00,"Hood_Head",2023-05-17
"241","5/17/2023 13:00",15.7,13.22,2023-05-17 13:00:00,"Hood_Head",2023-05-17
"242","5/17/2023 13:30",13.71,12.3,2023-05-17 13:30:00,"Hood_Head",2023-05-17
"243","5/17/2023 14:00",13.92,11.66,2023-05-17 14:00:00,"Hood_Head",2023-05-17
"244","5/17/2023 14:30",15.8,12.94,2023-05-17 14:30:00,"Hood_Head",2023-05-17
"245","5/17/2023 15:00",15.28,12.56,2023-05-17 15:00:00,"Hood_Head",2023-05-17
"246","5/17/2023 15:30",14.45,12.06,2023-05-17 15:30:00,"Hood_Head",2023-05-17
"247","5/17/2023 16:00",15.45,12.3,2023-05-17 16:00:00,"Hood_Head",2023-05-17
"248","5/17/2023 16:30",14.26,11.84,2023-05-17 16:30:00,"Hood_Head",2023-05-17
"249","5/17/2023 17:00",15.54,12.52,2023-05-17 17:00:00,"Hood_Head",2023-05-17
"250","5/17/2023 17:30",14.35,12.02,2023-05-17 17:30:00,"Hood_Head",2023-05-17
"251","5/17/2023 18:00",13.53,11.68,2023-05-17 18:00:00,"Hood_Head",2023-05-17
"252","5/17/2023 18:30",13.94,11.3,2023-05-17 18:30:00,"Hood_Head",2023-05-17
"253","5/17/2023 19:00",14.61,12.26,2023-05-17 19:00:00,"Hood_Head",2023-05-17
"254","5/17/2023 19:30",14.47,12.04,2023-05-17 19:30:00,"Hood_Head",2023-05-17
"255","5/17/2023 20:00",13.95,11.68,2023-05-17 20:00:00,"Hood_Head",2023-05-17
"256","5/17/2023 20:30",13.45,11.46,2023-05-17 20:30:00,"Hood_Head",2023-05-17
"257","5/17/2023 21:00",12.74,11.06,2023-05-17 21:00:00,"Hood_Head",2023-05-17
"258","5/17/2023 21:30",12.92,10.86,2023-05-17 21:30:00,"Hood_Head",2023-05-17
"259","5/17/2023 22:00",14.78,12.16,2023-05-17 22:00:00,"Hood_Head",2023-05-17
"260","5/17/2023 22:30",14.41,12,2023-05-17 22:30:00,"Hood_Head",2023-05-17
"261","5/17/2023 23:00",14.8,12.12,2023-05-17 23:00:00,"Hood_Head",2023-05-17
"262","5/17/2023 23:30",14.62,12.08,2023-05-17 23:30:00,"Hood_Head",2023-05-17
"263","5/18/2023 0:00",15.21,12.26,2023-05-18,"Hood_Head",2023-05-18
"264","5/18/2023 0:30",14.98,12.34,2023-05-18 00:30:00,"Hood_Head",2023-05-18
"265","5/18/2023 1:00",15.05,12.4,2023-05-18 01:00:00,"Hood_Head",2023-05-18
"266","5/18/2023 1:30",15.58,12.5,2023-05-18 01:30:00,"Hood_Head",2023-05-18
"267","5/18/2023 2:00",15.5,12.64,2023-05-18 02:00:00,"Hood_Head",2023-05-18
"268","5/18/2023 2:30",14.7,12.34,2023-05-18 02:30:00,"Hood_Head",2023-05-18
"269","5/18/2023 3:00",15.01,12.34,2023-05-18 03:00:00,"Hood_Head",2023-05-18
"270","5/18/2023 3:30",14.77,12.4,2023-05-18 03:30:00,"Hood_Head",2023-05-18
"271","5/18/2023 4:00",14.37,12.28,2023-05-18 04:00:00,"Hood_Head",2023-05-18
"272","5/18/2023 4:30",14.08,11.92,2023-05-18 04:30:00,"Hood_Head",2023-05-18
"273","5/18/2023 5:00",13.64,11.64,2023-05-18 05:00:00,"Hood_Head",2023-05-18
"274","5/18/2023 5:30",13.39,11.48,2023-05-18 05:30:00,"Hood_Head",2023-05-18
"275","5/18/2023 6:00",12.96,11.3,2023-05-18 06:00:00,"Hood_Head",2023-05-18
"276","5/18/2023 6:30",12.5,10.74,2023-05-18 06:30:00,"Hood_Head",2023-05-18
"277","5/18/2023 7:00",12.89,11.28,2023-05-18 07:00:00,"Hood_Head",2023-05-18
"278","5/18/2023 7:30",13.99,11.68,2023-05-18 07:30:00,"Hood_Head",2023-05-18
"279","5/18/2023 8:00",12.89,11.4,2023-05-18 08:00:00,"Hood_Head",2023-05-18
"280","5/18/2023 8:30",14.36,11.74,2023-05-18 08:30:00,"Hood_Head",2023-05-18
